what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1316874854159
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1316874854160
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1316874854161
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1316874854171
os,sysinfo,,,"linux",1316874854182
arch,sysinfo,,,"x86",1316874854182
ws,sysinfo,,,"gtk",1316874854182
locale,sysinfo,,,"en_US",1316874854182
processors,sysinfo,,,"2",1316874854183
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1316874854183
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1316874854183
java.specification.name,sysinfo,,,"Java Platform API Specification",1316874854183
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316874854183
java.specification.version,sysinfo,,,"1.6",1316874854183
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1316874854183
java.version,sysinfo,,,"1.6.0_20",1316874854183
java.vm.info,sysinfo,,,"mixed mode, sharing",1316874854183
java.vm.name,sysinfo,,,"OpenJDK Client VM",1316874854183
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1316874854183
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1316874854183
java.vm.specification.version,sysinfo,,,"1.0",1316874854183
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1316874854183
java.vm.version,sysinfo,,,"19.0-b09",1316874854183
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1316874854753
started,bundle,com.google.appengine.eclipse.core,2.4.0.rc1_r36v201107221751,"com.google.appengine.eclipse.core",1316874854986
started,bundle,com.google.gdt.eclipse.platform.shared,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.platform.shared",1316874854997
started,bundle,com.google.gdt.eclipse.platform.e36,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.platform.e36",1316874854999
started,bundle,com.google.gwt.eclipse.core,2.4.0.rc1_r36v201107221751,"com.google.gwt.eclipse.core",1316874855178
started,bundle,com.google.gdt.eclipse.suite,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.suite",1316874855190
started,bundle,com.google.gdt.eclipse.managedapis,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.managedapis",1316874855195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316874855303
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1316874855385
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1316874855388
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1316874855433
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1316874855452
started,bundle,com.vp.vpsde.ec,5.2.1.2,"com.vp.vpsde.ec",1316874855859
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1316874855893
started,bundle,com.google.gdt.eclipse.mobile.android,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.mobile.android",1316874856029
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1316874856038
started,bundle,org.eclipse.wb.core.lib,1.1.0.r36x201107161214,"org.eclipse.wb.core.lib",1316874856052
started,bundle,org.eclipse.wb.core,1.1.0.r36x201107161214,"org.eclipse.wb.core",1316874856106
started,bundle,com.google.gdt.eclipse.designer,2.3.2.r36x201107161302,"com.google.gdt.eclipse.designer",1316874856162
started,bundle,com.google.gdt.eclipse.designer.UiBinder,2.3.2.r36x201107161302,"com.google.gdt.eclipse.designer.UiBinder",1316874856167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316874879875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316874880852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316875639153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316875640538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316877526680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316877527989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316878818710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316878833516
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1316878854692
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1316878881739
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1316878881752
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.appengine.rpc",1316878881994
started,bundle,org.eclipse.jst.servlet.ui,1.1.405.v201104141500,"org.eclipse.jst.servlet.ui",1316878881997
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1316878882130
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1316878882184
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1316878882185
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1316878882225
started,bundle,org.eclipse.wst.common.modulecore,1.2.6.v201103310300,"org.eclipse.wst.common.modulecore",1316878882229
started,bundle,org.eclipse.jst.j2ee.core,1.2.5.v201104261700,"org.eclipse.jst.j2ee.core",1316878882577
started,bundle,org.eclipse.jem,2.0.401.v201104271300,"org.eclipse.jem",1316878882599
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1316878882638
started,bundle,org.eclipse.wst.xml.core,1.1.504.v201104070043,"org.eclipse.wst.xml.core",1316878882639
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1316878882663
started,bundle,org.eclipse.wst.validation,1.2.202.v201103212041,"org.eclipse.wst.validation",1316878882673
started,bundle,org.eclipse.jst.j2ee,1.1.405.v201104141500,"org.eclipse.jst.j2ee",1316878882735
started,bundle,org.eclipse.wst.sse.core,1.1.505.v201104070043,"org.eclipse.wst.sse.core",1316878882736
started,bundle,org.eclipse.jst.jee.ui,1.0.305.v201105110300,"org.eclipse.jst.jee.ui",1316878882742
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1316878882757
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1316878882758
started,bundle,org.eclipse.jst.j2ee.ui,1.1.405.v201104141600,"org.eclipse.jst.j2ee.ui",1316878882774
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1316878882777
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1316878883509
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1316878883512
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1316878899582
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1316878899595
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1316878912808
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1316878912811
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1316878912813
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1316878912866
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1316878912908
opened,view,com.vp.vpsde.ec,5.2.1.2,"com.vp.vpsde.ec.views.DiagramTreeView",1316878913240
opened,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1316878913873
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1316878913922
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1316878914019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1316878914158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316878914209
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1316878919380
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1316878922962
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1316878922966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316878928149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316878948589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316878954603
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1316879046875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879047748
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1316879048871
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1316879048973
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1316879049330
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1316879058206
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1316879058209
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.2.v201103270854,"org.eclipse.jst.ws.jaxws.ui",1316879058215
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1316879058228
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1316879059859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879079042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879089501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879095595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879095862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879111786
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879112084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879123773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879137841
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316879157278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316879201576
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890633094
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1316890638814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1316890651007
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1316890653483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1316890660700
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1316890668302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890702335
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890726273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890734301
error,log,,,"Unhandled event loop exception",1316890736034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1316890743352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890782587
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1316890788454
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890795067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1316890824869
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890824908
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1316890840002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890845869
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1316890855344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890855369
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890868025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890887019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890895466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316890995555
started,bundle,org.eclipse.wst.server.core,1.1.207.v20110401_1511,"org.eclipse.wst.server.core",1316891009458
started,bundle,org.eclipse.wst.server.ui,1.1.208.v20110427_1739,"org.eclipse.wst.server.ui",1316891009915
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1316891014214
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1316891014217
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1316891014233
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1316891014233
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316891023568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316891230045
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1316891230524
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1316891230683
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.ui",1316891230703
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1316891230969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1316891236895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316891244066
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.core",1316891246080
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1316891246263
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1316891246789
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1316891246789
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1316891246789
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1316891246789
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1316891246789
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1316891246789
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1316891246789
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1316891246789
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1316891246789
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1316891246790
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1316891246790
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1316891246790
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1316891246790
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1316891246790
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1316891246791
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1316891246791
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1316891246791
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1316891246791
stopped,bundle,com.google.appengine.eclipse.sdkbundle,1.5.2.r36v201107221751,"com.google.appengine.eclipse.sdkbundle",1316891246791
stopped,bundle,com.google.gdt.eclipse.mobile.android,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.mobile.android",1316891246792
stopped,bundle,com.google.gdt.eclipse.appengine.rpc,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.appengine.rpc",1316891246792
stopped,bundle,com.google.gdt.eclipse.gph.e36,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.gph.e36",1316891246792
stopped,bundle,com.google.gdt.eclipse.gph.hge,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.gph.hge",1316891246792
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.gph.subclipse",1316891246792
stopped,bundle,com.google.gdt.eclipse.gph.subversive,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.gph.subversive",1316891246792
stopped,bundle,com.google.gdt.eclipse.gph,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.gph",1316891246792
stopped,bundle,com.google.gdt.eclipse.maven,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.maven",1316891246792
stopped,bundle,com.google.gdt.eclipse.suite,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.suite",1316891246792
stopped,bundle,com.google.gdt.eclipse.appsmarketplace,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.appsmarketplace",1316891246792
stopped,bundle,com.google.appengine.eclipse.core,2.4.0.rc1_r36v201107221751,"com.google.appengine.eclipse.core",1316891246793
stopped,bundle,com.google.gdt.eclipse.login,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.login",1316891246793
stopped,bundle,com.google.gdt.eclipse.managedapis,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.managedapis",1316891246794
stopped,bundle,com.google.gwt.eclipse.oophm,2.4.0.rc1_r36v201107221751,"com.google.gwt.eclipse.oophm",1316891246794
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.4.0.rc1_r36v201107221751,"com.google.gwt.eclipse.sdkbundle",1316891246794
stopped,bundle,com.google.gwt.eclipse.core,2.4.0.rc1_r36v201107221751,"com.google.gwt.eclipse.core",1316891246901
stopped,bundle,com.google.gdt.eclipse.core,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.core",1316891246901
stopped,bundle,com.google.gdt.eclipse.platform,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.platform",1316891246901
stopped,bundle,com.google.gdt.eclipse.platform.e36,2.4.0.rc1_r36v201107221751,"com.google.gdt.eclipse.platform.e36",1316891246901
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1316891246902
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1316891246902
stopped,bundle,org.eclipse.jst.server.ui,1.1.102.v20110406,"org.eclipse.jst.server.ui",1316891246902
stopped,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1316891246904
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1316891246904
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1316891246941
stopped,bundle,com.google.gdt.eclipse.designer.UiBinder,2.3.2.r36x201107161302,"com.google.gdt.eclipse.designer.UiBinder",1316891246941
stopped,bundle,com.google.gdt.eclipse.designer.gpe,2.3.2.r36x201107161423,"com.google.gdt.eclipse.designer.gpe",1316891246941
stopped,bundle,com.google.gdt.eclipse.designer,2.3.2.r36x201107161302,"com.google.gdt.eclipse.designer",1316891246941
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1316891246941
stopped,bundle,org.eclipse.jpt.eclipselink.ui,1.3.0.v201004280001,"org.eclipse.jpt.eclipselink.ui",1316891246941
stopped,bundle,org.eclipse.jpt.eclipselink.core,1.3.2.v201102072310,"org.eclipse.jpt.eclipselink.core",1316891246941
stopped,bundle,org.eclipse.jpt.jaxb.ui,1.0.1.v201006300000,"org.eclipse.jpt.jaxb.ui",1316891246941
stopped,bundle,org.eclipse.jpt.ui,2.3.2.v201008252310,"org.eclipse.jpt.ui",1316891246941
stopped,bundle,org.eclipse.jpt.core,2.3.3.v201102172310,"org.eclipse.jpt.core",1316891246941
stopped,bundle,org.eclipse.jpt.db,1.2.202.v201010192330,"org.eclipse.jpt.db",1316891246941
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201004070709,"org.eclipse.datatools.enablement.jdt.classpath",1316891246941
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1316891246941
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1316891246941
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1316891246941
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1316891246941
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1316891246941
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1316891246948
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1316891246948
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1316891246948
stopped,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1316891246948
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.301.v201012020511,"org.eclipse.jst.ws.jaxrs.ui",1316891246948
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.200.v201004290730,"org.eclipse.jst.j2ee.ejb.annotations.ui",1316891246948
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.502.v201101121843,"org.eclipse.jst.ejb.ui",1316891246948
