what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1317146633603
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1317146633674
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1317146633677
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.2.v201103270854,"org.eclipse.jst.ws.jaxws.ui",1317146633683
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1317146633709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317146644148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146803272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146803618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146835971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146837408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146871826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146872036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317146875266
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146893450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146908261
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317146928067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146941515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146955160
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317146955271
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317146955345
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317146965049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146969594
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1317146971605
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317146971620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1317146971716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146971742
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317146973560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317146992706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147085899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147091066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147169057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147173397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147195351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147195527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147208090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147216952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147221013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317147224238
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317147269602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147295162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147395281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317147403129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147407964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147412698
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147413975
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317147416507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147429062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147436345
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147438364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147447611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147455885
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147457273
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147472130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147472291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317147475151
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317147491916
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147495589
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147507588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147507901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317147525944
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147565826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147566137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317147581423
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317147593172
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147598591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147618942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147619097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317147628608
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317147641942
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1317147652292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147652413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147656621
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317147656907
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317147665152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317147674607
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317147677484
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1317147677566
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317147685351
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317147723786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147726148
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147759705
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147759999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147763099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147763399
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147792781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147793084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147823392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147854418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147858456
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147864595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147864754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147869531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147869714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147875005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147890717
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147896244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147924756
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317147925037
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1317147937596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1317147940207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317148095776
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317148098755
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1317148098837
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317148106165
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317148107803
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317148108081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317148120293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317148424108
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317148464215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317148475312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1317148498676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317148498696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317148500096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317149225580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317149226543
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150534342
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317150541151
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317150541167
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317150544790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150568434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150568596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150627758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150627920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317150639811
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317150647248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150663768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150664087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150698849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150699140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1317150706152
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1317150708165
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1317150710078
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317150720316
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317150738089
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1317150739725
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317150739972
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317150740111
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1317150740327
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.DebugLast",1317150747827
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150747893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150752404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150753024
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1317150757745
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1317150757888
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1317150758670
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1317150758783
opened,view,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms.views.LogCatView",1317150758918
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1317150758962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317150759026
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.4.v201103310001,"org.eclipse.wst.jsdt.debug.core",1317150759905
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.BreakpointView",1317150760042
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150770839
opened,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1317150770932
activated,editor,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1317150770985
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150771616
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150772048
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150772358
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150772616
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773117
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773152
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773184
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773218
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773252
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773315
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773384
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773416
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773451
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773482
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773516
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773548
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773582
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773616
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773648
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773684
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773721
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150773783
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150774296
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150774796
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150774837
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150774896
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150774932
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150774994
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775028
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775119
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775132
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775211
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775227
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775259
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775293
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775326
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775361
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775392
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775426
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775460
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775494
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775527
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775561
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775607
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775667
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775701
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775748
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775771
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775839
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775866
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775899
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepInto",1317150775932
